Game result,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
4th (47),4:07,1,-5,0,5,16,0,0,30,3,0,1,18,12,6,no,10,4,0,3,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (71),3:22,8,-4,7,3,6,38,4,9,2,0,4,6,14,2,no,14,1,7,2,1,3,2,2
2nd (57),3:03,18,0,1,7,16,0,2,13,2,0,2,16,6,12,no,11,4,0,2,5,2,3,0
3rd (50),3:47,1,-5,5,20,17,0,0,12,4,0,1,10,16,1,no,8,3,0,2,1,2,4,2
4th (44),5:05,9,-3,5,10,15,0,8,0,3,0,1,10,6,8,no,12,3,0,0,4,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),5:01,17,-1,12,3,15,1,6,4,3,2,2,12,23,6,no,9,3,0,1,3,3,3,2
2nd (56),8:43,0,-4,0,10,18,13,3,16,3,0,3,20,4,2,no,12,4,4,2,1,3,1,0
3rd (44),6:05,10,-1,4,3,17,1,3,7,3,0,2,12,10,8,no,14,5,1,1,3,3,3,2
4th (41),5:15,2,-3,4,5,13,10,2,8,3,1,1,13,20,5,no,10,2,3,1,3,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),4:37,8,-4,10,7,26,0,6,7,2,1,2,12,29,4,no,11,5,0,1,1,2,6,0
2nd (56),5:20,8,-2,2,3,0,25,4,16,3,1,2,12,12,3,no,9,0,5,3,2,1,3,2
3rd (54),3:51,17,0,4,10,15,1,3,4,3,1,1,23,4,8,no,12,3,1,1,4,3,1,1
4th (49),5:48,1,-4,6,7,11,16,3,9,3,1,3,18,20,1,no,13,2,5,1,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),3:07,13,-3,6,15,14,0,5,7,3,0,3,11,18,8,yes,1,3,0,1,3,5,2,1
2nd (57),4:06,1,-2,5,10,14,25,4,0,3,0,3,10,11,4,no,12,2,4,1,2,1,4,1
3rd (46),4:43,8,-1,4,3,9,10,4,9,2,2,2,12,6,4,no,14,2,3,1,3,2,4,1
4th (39),3:20,0,-2,3,7,24,1,3,3,3,1,1,6,4,4,no,13,6,1,1,2,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),4:08,9,-2,0,3,0,25,4,23,3,1,2,22,2,3,no,9,0,4,3,2,4,3,0
2nd (54),3:58,15,-1,6,5,19,0,3,7,3,1,2,9,10,10,no,10,4,0,0,5,3,2,0
3rd (51),3:22,0,-6,6,15,11,9,9,7,3,0,2,8,18,0,yes,1,2,3,1,0,3,3,3
4th (48),3:26,11,-2,4,7,24,0,0,4,3,1,1,4,13,8,no,13,5,0,1,4,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),2:40,12,-1,10,7,18,1,3,9,3,0,1,4,25,5,no,13,4,1,1,3,2,3,1
2nd (54),3:31,0,-6,3,20,20,0,8,9,4,0,0,15,6,0,no,8,4,0,1,0,4,3,2
3rd (49),3:54,10,-2,4,3,3,13,5,13,3,0,2,12,12,9,no,14,1,4,2,4,5,2,0
4th (45),2:51,12,-1,3,7,20,0,4,0,2,3,1,14,2,8,no,11,4,0,0,3,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),4:32,11,-1,2,3,14,16,5,15,2,1,3,12,10,3,no,14,3,4,2,2,1,5,0
2nd (49),2:56,0,-5,7,3,0,31,13,0,3,0,3,8,14,1,no,9,0,6,0,1,4,3,3
3rd (49),2:57,18,0,4,7,15,0,5,0,2,2,1,14,4,10,no,11,3,0,0,4,2,5,0
4th (46),4:09,5,-4,5,7,20,0,0,13,3,0,0,6,12,7,no,13,4,0,2,3,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),4:43,9,-3,4,3,20,10,8,8,3,0,2,13,8,3,no,14,4,3,1,2,5,3,0
2nd (59),3:09,18,0,3,7,7,0,0,24,2,0,1,10,13,8,no,11,2,0,4,3,2,4,1
3rd (58),2:35,0,-6,3,3,15,43,0,0,3,0,4,6,8,0,no,9,3,8,0,0,1,2,3
4th (49),2:56,9,-3,8,10,12,0,7,6,3,0,0,8,8,6,no,12,2,0,1,3,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),2:44,0,-4,0,3,6,55,0,8,3,1,4,6,4,1,no,14,1,9,2,1,0,2,2
2nd (54),2:05,10,0,6,5,4,0,0,29,3,0,1,8,23,9,no,10,1,0,3,4,2,3,2
3rd (54),3:57,8,-1,4,10,15,10,3,5,3,0,2,20,7,6,no,12,2,3,1,3,3,3,0
4th (51),3:07,8,-1,4,8,26,0,6,0,2,0,5,7,7,6,yes,1,7,0,0,3,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),4:29,9,-3,6,3,8,26,4,7,2,0,3,5,19,3,no,14,1,6,1,2,3,4,1
2nd (53),4:38,0,-6,6,3,13,26,11,0,3,1,4,12,11,0,no,9,3,5,0,0,4,2,2
3rd (51),4:39,12,-2,2,7,26,1,0,5,3,1,3,6,9,8,no,13,5,1,1,4,1,2,0
4th (41),5:42,15,-1,0,13,8,0,0,6,3,1,0,16,0,10,no,8,2,0,1,5,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),5:04,12,-1,7,13,8,0,6,19,3,3,0,9,11,3,no,8,1,0,2,2,3,4,0
2nd (50),4:27,0,-6,8,5,22,4,6,11,3,0,1,5,13,0,no,10,4,2,1,0,3,2,3
3rd (50),5:13,5,-3,5,5,0,38,0,0,2,0,5,7,8,4,no,12,0,8,0,2,3,2,1
4th (49),4:04,17,0,3,3,17,1,2,6,2,2,2,12,1,6,no,9,5,1,1,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),2:48,8,-3,4,20,25,0,4,0,4,0,2,22,21,4,no,8,5,0,0,2,2,4,1
2nd (54),4:01,0,-5,3,0,13,38,0,5,2,1,6,7,13,0,no,13,3,7,2,0,1,1,1
3rd (52),3:59,12,-2,9,3,0,1,12,17,3,1,2,22,20,8,no,9,0,0,2,4,6,3,1
4th (42),6:15,15,-1,0,3,6,16,0,3,3,1,3,11,8,11,no,14,1,5,1,5,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),6:07,1,-5,9,10,22,1,0,22,3,0,0,10,25,1,no,12,4,1,3,1,1,4,1
2nd (50),3:57,13,-1,8,7,3,16,4,0,2,2,3,8,14,10,no,11,1,4,0,3,1,4,1
3rd (45),3:21,8,-3,4,5,12,0,5,14,3,1,0,17,4,8,no,10,3,0,1,3,5,2,0
4th (44),5:31,10,-1,2,3,13,4,5,8,3,2,0,22,14,4,no,9,2,1,2,3,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:11,4,-4,4,7,23,0,3,21,3,0,1,11,10,3,no,13,4,0,3,2,3,3,0
2nd (58),4:04,13,-1,3,10,18,0,0,15,3,1,0,20,14,7,no,12,4,0,2,4,1,2,1
3rd (53),3:54,8,-3,3,3,2,31,9,0,3,1,2,21,4,5,no,9,1,6,0,2,5,0,2
4th (49),4:12,10,-3,10,7,0,25,0,0,2,0,4,7,31,8,no,11,0,6,0,2,2,5,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),4:16,11,-3,1,2,16,31,0,0,1,1,4,13,4,5,no,14,3,7,0,2,2,1,2
2nd (53),7:00,1,-4,6,20,16,0,6,8,4,0,1,4,18,1,no,8,3,0,1,1,2,6,1
3rd (51),3:30,11,-1,10,5,8,0,9,9,3,2,0,11,14,5,no,10,2,0,1,3,4,2,1
4th (44),3:20,11,-2,1,7,11,10,0,6,3,1,1,14,6,10,no,13,2,3,1,4,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),4:03,16,-2,4,15,8,0,4,17,3,1,0,13,8,4,yes,1,1,0,2,2,4,3,2
2nd (62),3:01,1,-5,0,7,11,48,0,0,3,1,5,12,8,1,no,13,2,9,0,1,0,1,1
3rd (53),3:55,18,0,1,10,10,0,3,11,3,0,0,8,6,7,yes,4,2,0,2,3,3,4,1
4th (44),4:23,1,-5,9,10,19,0,4,6,3,1,4,2,13,1,yes,5,5,0,1,1,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),3:03,16,-1,7,5,22,0,3,15,3,0,0,8,18,8,no,10,5,0,1,4,2,3,0
2nd (59),4:52,10,-2,3,3,16,9,0,20,3,1,0,12,14,2,no,9,3,2,3,2,1,3,2
3rd (53),3:28,9,-2,8,10,12,0,10,6,3,1,1,12,10,3,no,12,2,0,1,2,4,4,1
4th (47),3:42,0,-6,1,3,13,36,0,0,2,1,4,16,6,0,no,14,4,8,0,0,4,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:13,18,0,7,15,11,0,5,9,3,0,0,1,20,7,yes,1,2,0,1,4,2,5,1
2nd (48),2:42,9,0,8,7,7,0,7,10,2,1,1,16,6,6,no,11,3,0,2,2,5,3,0
3rd (48),4:44,0,-4,2,7,14,9,0,20,3,0,1,4,9,3,no,13,3,3,3,2,1,3,0
4th (41),4:09,0,-5,0,10,26,10,0,0,3,0,3,22,8,6,no,12,5,4,0,2,0,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),4:03,0,-6,3,2,20,36,0,7,1,2,6,10,12,0,no,14,4,8,1,0,0,2,1
2nd (59),4:26,10,-1,3,20,15,0,4,8,4,1,2,8,11,4,no,8,3,0,1,3,2,4,0
3rd (49),3:16,13,-2,7,7,11,0,6,7,2,1,2,7,8,10,no,11,3,0,1,3,4,3,1
4th (45),3:49,10,-2,1,3,4,26,3,0,3,1,3,12,6,9,no,9,1,5,0,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),4:20,13,0,1,7,28,0,0,16,2,0,1,12,2,6,no,11,6,0,2,3,3,2,0
2nd (61),3:44,16,-1,2,15,9,0,0,20,3,0,0,8,17,7,yes,1,2,0,3,3,1,6,0
3rd (56),2:24,0,-5,5,10,8,38,0,0,3,0,3,11,5,0,no,12,1,7,1,0,2,2,2
4th (37),3:30,1,-4,8,3,11,9,9,0,2,0,4,8,15,6,no,9,3,3,0,3,5,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),3:45,9,-1,3,5,19,0,1,24,3,0,3,12,6,6,no,10,5,0,2,3,4,1,0
2nd (56),3:21,0,-6,3,20,13,0,8,18,4,1,0,11,9,0,no,8,2,0,2,0,3,4,2
3rd (50),5:01,12,-1,10,7,15,0,7,0,3,2,1,8,13,8,no,13,3,0,0,4,4,2,0
4th (46),3:23,10,-1,5,10,13,1,0,8,3,0,1,8,11,9,no,12,3,1,1,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),3:39,0,-5,0,2,19,48,0,6,1,1,7,14,2,0,no,14,4,9,1,0,1,2,0
2nd (56),3:16,13,-1,3,7,15,0,3,16,3,0,1,4,10,6,no,13,3,0,2,4,3,3,0
3rd (55),2:40,13,-2,11,20,5,0,8,0,4,1,1,11,24,11,no,8,1,0,0,4,4,3,1
4th (40),3:40,9,-3,1,3,18,4,0,8,3,0,1,20,13,9,no,9,4,1,1,4,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),6:20,0,-6,0,7,5,48,0,6,3,0,3,10,9,0,no,13,1,8,2,0,1,3,0
2nd (59),3:19,9,-2,6,10,0,13,0,23,3,0,1,10,8,4,no,12,0,4,3,2,1,3,2
3rd (58),5:04,16,0,3,13,20,0,0,6,3,0,0,10,10,8,no,8,4,0,1,4,1,4,1
4th (52),4:05,9,-2,6,5,19,0,8,7,3,0,0,9,12,6,no,10,3,0,0,3,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),2:42,8,-3,7,7,16,0,4,22,2,0,2,16,16,7,no,11,3,0,3,2,2,4,2
2nd (60),3:04,18,0,5,5,19,0,0,13,3,0,1,15,16,9,no,10,4,0,1,5,2,2,1
3rd (58),1:52,4,-3,6,20,10,0,13,8,4,0,2,8,9,1,no,8,2,0,1,1,6,3,1
4th (57),2:26,5,-5,0,3,7,47,0,0,3,0,5,9,7,3,no,9,2,8,0,1,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),4:17,9,-1,6,7,20,0,0,21,3,1,0,4,18,3,no,13,5,0,3,2,1,3,0
2nd (52),4:52,0,-6,4,3,0,48,3,0,3,0,3,6,10,2,no,9,0,7,1,1,2,3,3
3rd (52),2:46,13,-1,2,7,18,1,4,8,2,0,3,10,6,10,no,11,4,1,1,4,2,4,0
4th (41),4:37,10,-2,3,3,20,0,7,0,3,1,1,18,4,12,no,14,4,0,0,5,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (54),5:01,5,-2,4,20,8,0,5,14,4,0,1,13,16,4,no,8,2,0,2,2,5,2,1
2nd (50),3:29,13,-1,4,5,17,0,0,12,3,0,2,10,6,9,no,10,4,0,1,4,3,2,1
3rd (45),4:37,0,-3,5,3,21,9,7,3,3,0,4,4,11,1,no,9,5,2,1,1,3,4,1
4th (43),3:47,11,-1,3,5,9,16,0,0,2,2,0,18,12,8,no,12,2,3,1,4,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:54,17,0,9,7,9,0,9,12,2,0,0,5,10,8,no,11,2,0,2,3,5,4,0
2nd (61),3:53,0,-6,2,3,0,50,0,12,3,0,5,12,9,0,no,14,0,10,2,0,1,3,2
3rd (45),5:35,12,0,1,10,12,10,0,0,3,3,1,12,6,7,yes,3,2,2,1,4,1,1,1
4th (44),2:31,0,-3,6,3,33,0,5,0,2,0,4,4,8,7,no,9,7,0,0,3,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),2:43,11,-3,2,7,13,0,4,23,2,0,0,10,8,7,no,11,4,0,3,2,2,4,1
2nd (54),4:28,13,-1,1,15,11,0,0,15,3,0,2,4,6,7,yes,1,2,0,2,4,3,3,1
3rd (53),3:26,1,-5,11,7,28,0,11,0,3,0,1,2,9,3,no,13,5,0,0,2,4,4,0
4th (47),3:00,11,-3,1,3,4,31,0,0,3,1,6,12,5,9,no,14,1,7,0,4,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),4:23,0,-5,8,3,12,31,5,7,2,0,3,9,28,0,no,14,2,7,1,0,2,5,1
2nd (56),3:33,14,-2,5,7,16,0,3,13,3,0,2,2,6,9,no,13,3,0,2,4,2,3,1
3rd (53),6:05,11,-2,3,3,4,13,6,15,3,2,2,17,3,4,no,9,1,3,2,2,6,1,0
4th (49),5:28,10,-2,0,5,23,1,0,12,3,0,4,17,8,5,no,10,6,1,1,3,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),4:04,17,0,4,13,8,0,3,25,3,0,0,7,14,5,no,8,2,0,3,3,2,4,1
2nd (57),2:56,17,0,1,5,20,0,3,11,3,1,4,7,4,8,no,10,4,0,1,4,3,2,0
3rd (50),4:51,0,-6,4,3,7,36,6,0,3,0,3,12,12,0,no,9,1,7,0,0,2,6,2
4th (47),5:10,0,-4,1,2,15,25,3,5,1,1,5,6,2,1,no,14,3,6,1,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),2:55,18,0,14,10,10,0,7,9,3,0,1,18,25,7,no,12,2,0,1,4,4,4,0
2nd (48),3:05,9,-3,1,3,14,13,4,7,3,0,1,19,11,6,no,9,3,3,1,3,3,2,2
3rd (46),2:28,0,-5,4,7,14,10,3,13,3,0,0,6,11,3,no,13,3,3,2,1,2,3,1
4th (42),2:57,8,-3,1,5,18,0,3,10,2,1,3,4,0,5,no,10,4,0,2,2,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),3:58,18,0,4,3,25,0,0,19,1,0,1,14,12,8,no,11,5,0,2,4,1,4,1
2nd (58),3:09,17,0,5,10,14,0,5,7,3,2,3,16,2,6,no,12,3,0,1,3,5,0,1
3rd (55),2:55,0,-5,12,20,0,0,13,15,4,1,0,10,26,1,no,8,0,0,2,1,3,5,2
4th (44),3:26,0,-6,3,2,11,31,3,0,1,2,5,4,4,2,no,14,2,7,0,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:49,11,-1,4,7,6,0,6,31,2,0,0,12,12,6,no,11,2,0,4,2,1,6,1
2nd (42),4:00,5,-1,2,3,26,2,5,0,3,1,3,20,9,9,no,14,5,2,0,4,5,0,1
3rd (40),4:39,0,-4,5,15,11,13,0,0,3,1,2,4,10,1,yes,1,2,4,0,1,2,3,2
4th (34),3:21,8,0,6,5,6,2,7,0,2,1,2,7,12,9,no,10,1,2,0,4,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),3:59,14,-1,2,10,8,0,3,20,3,0,2,13,15,9,yes,3,2,0,3,4,2,3,1
2nd (53),4:47,9,-2,5,7,17,10,3,4,3,1,2,6,9,3,no,13,3,3,1,2,2,3,0
3rd (52),5:16,0,-6,7,10,10,26,5,0,3,0,3,14,6,0,no,12,2,6,0,0,5,1,1
4th (48),4:51,11,-1,7,7,8,0,8,8,2,0,0,10,13,8,no,11,2,0,1,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),2:46,4,-3,11,3,8,25,9,5,3,2,3,10,18,1,no,9,1,4,1,1,5,1,2
2nd (51),3:29,8,-1,2,20,11,0,4,7,4,1,0,18,8,5,no,8,2,0,1,3,2,4,1
3rd (46),4:49,14,0,3,5,11,0,3,10,3,3,1,12,4,8,no,10,3,0,1,4,2,1,1
4th (40),3:29,5,-5,8,7,20,1,4,0,3,1,1,4,14,6,no,13,4,1,0,2,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),4:52,9,-2,1,20,15,0,2,10,4,1,0,12,12,6,no,8,3,0,1,3,1,4,1
2nd (52),4:42,12,-1,4,7,8,16,6,0,3,1,3,12,7,8,no,13,1,4,0,4,2,3,0
3rd (44),6:53,13,-2,6,7,12,0,4,4,2,2,3,10,10,10,no,11,3,0,1,3,4,3,0
4th (41),4:02,0,-5,7,10,24,0,0,5,3,3,1,10,15,0,yes,7,5,0,1,0,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (52),4:13,8,-2,6,7,5,4,4,20,3,0,2,4,10,4,no,13,1,2,3,2,3,4,0
2nd (51),5:00,0,-5,1,5,40,0,1,9,2,1,4,6,4,0,no,10,9,0,1,0,1,1,3
3rd (47),3:45,12,-1,8,7,12,1,8,0,2,0,2,4,4,8,no,11,2,1,0,3,6,4,0
4th (44),4:18,11,-1,1,2,0,31,0,0,1,1,3,8,4,10,no,14,0,6,1,5,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),6:07,0,-5,10,3,8,34,6,9,3,1,2,12,26,0,no,9,1,5,2,0,2,4,3
2nd (53),4:40,8,-3,2,20,16,0,4,6,4,0,1,8,8,5,no,8,4,0,1,2,2,4,1
3rd (49),4:21,15,-1,0,5,24,0,0,6,2,1,3,7,4,10,no,10,5,0,1,5,3,1,0
4th (45),5:55,12,-2,6,10,0,4,10,5,3,1,1,22,11,8,no,12,0,2,1,4,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:55,18,0,8,7,10,0,6,16,2,0,0,14,21,9,no,11,3,0,2,4,2,4,1
2nd (65),5:44,0,-6,3,3,8,55,2,0,2,0,7,12,11,0,no,14,2,10,0,0,2,3,1
3rd (57),4:27,9,-2,2,5,20,1,0,22,3,0,1,12,13,3,no,10,4,1,2,2,2,2,2
4th (49),4:34,8,-3,2,10,22,0,0,10,3,0,0,22,15,8,no,12,4,0,2,4,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:45,13,-1,0,7,20,0,0,25,3,0,1,12,6,6,no,13,4,0,3,4,1,3,0
2nd (56),6:23,13,-1,6,10,14,0,7,7,3,0,4,10,16,6,yes,3,3,0,1,3,4,3,1
3rd (48),5:18,0,-6,2,3,0,43,0,6,3,0,4,10,7,2,no,14,0,9,1,1,2,3,2
4th (47),5:48,10,-4,2,10,17,1,4,7,3,0,2,12,15,8,yes,4,3,1,1,2,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (71),4:25,13,-1,4,7,16,0,7,25,2,0,0,8,9,5,no,11,3,0,2,2,1,7,1
2nd (63),3:44,13,-1,6,7,13,0,6,19,3,1,1,6,5,4,no,13,3,0,2,3,3,3,0
3rd (57),4:36,0,-6,1,3,16,38,0,5,3,1,5,6,4,0,no,9,3,7,1,0,0,2,3
4th (52),4:02,10,-4,7,3,0,36,0,0,3,1,5,8,10,7,no,14,0,8,0,3,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),5:02,8,-4,2,3,10,38,0,0,3,1,3,11,14,5,no,14,2,7,1,2,1,2,2
2nd (56),3:01,14,-2,6,5,25,0,3,5,3,0,1,4,15,9,no,10,5,0,0,4,3,3,0
3rd (51),3:02,13,-1,8,3,5,0,9,14,2,1,1,6,10,7,no,9,1,0,2,4,5,3,2
4th (44),4:55,1,-5,2,10,12,13,4,7,3,2,2,20,2,1,no,12,2,4,1,1,1,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (71),3:10,14,-2,13,20,8,0,8,10,4,1,2,4,24,7,no,8,2,0,1,3,3,4,0
2nd (59),4:20,13,-1,0,7,19,0,0,21,3,1,0,20,10,4,no,13,3,0,4,3,1,3,0
3rd (58),3:31,5,-3,1,3,5,38,9,0,3,1,3,16,2,3,no,9,1,7,0,1,3,1,3
4th (51),2:33,0,-4,6,10,23,16,0,0,3,0,3,8,12,0,no,12,5,5,0,0,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),4:42,0,-4,3,5,3,36,0,12,3,1,4,14,10,1,no,10,1,8,1,1,1,0,2
2nd (50),4:42,8,-1,5,7,23,0,8,0,2,1,2,11,3,5,no,11,5,0,0,2,4,4,0
3rd (48),3:40,11,-1,2,3,11,10,7,5,3,1,1,20,15,5,no,9,2,2,1,3,2,4,1
4th (46),6:27,10,-1,6,3,24,4,0,0,2,0,2,4,21,9,no,14,5,2,0,4,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:52,17,0,2,15,5,0,8,18,3,1,0,12,2,6,yes,1,1,0,2,3,3,5,0
2nd (63),2:40,17,0,8,7,15,0,0,16,2,2,2,7,7,7,no,11,3,0,2,3,3,3,0
3rd (49),4:24,0,-4,2,0,21,26,4,0,1,1,5,4,1,1,no,13,5,6,0,1,1,1,2
4th (39),4:16,0,-6,10,5,17,0,3,10,3,1,0,5,18,5,no,10,3,0,1,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (78),4:49,0,-5,4,3,0,76,0,0,3,1,6,8,10,1,no,14,0,12,0,1,1,2,1
2nd (63),6:30,17,0,3,10,13,0,8,12,3,0,2,8,6,6,yes,3,3,0,1,3,2,5,1
3rd (62),4:38,18,0,3,3,16,0,3,19,2,2,2,12,11,7,no,9,4,0,2,4,1,3,1
4th (48),3:27,0,-6,8,7,17,0,7,15,3,0,3,9,10,5,no,13,3,0,2,2,7,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),4:13,10,-2,2,5,21,0,3,24,3,0,1,6,3,4,no,10,4,0,2,2,2,3,2
2nd (55),5:08,0,-6,3,3,11,38,6,0,3,1,4,6,4,0,no,14,2,8,0,0,1,3,3
3rd (53),3:35,8,-4,8,7,2,0,10,22,2,0,3,5,12,6,no,11,1,0,3,2,5,5,0
4th (53),3:26,18,0,5,7,11,1,3,8,3,0,0,10,8,10,no,13,2,1,1,6,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),5:44,13,0,2,20,5,0,4,16,4,1,0,14,11,4,no,8,1,0,2,3,1,4,2
2nd (60),4:25,11,-2,1,10,8,21,2,9,3,0,3,16,2,4,no,12,1,6,1,2,2,2,1
3rd (49),4:41,1,-5,4,0,18,31,0,0,1,1,3,6,14,1,no,13,3,6,1,1,1,3,1
4th (47),5:19,1,-3,13,3,14,0,10,9,2,1,2,7,16,4,no,9,3,0,1,2,8,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),4:07,9,-3,8,20,5,0,9,14,4,0,0,14,12,6,no,8,1,0,2,3,5,3,0
2nd (54),2:32,14,0,6,7,9,0,0,18,2,0,0,5,14,8,no,11,2,0,3,3,2,3,3
3rd (47),4:08,0,-6,0,3,19,31,0,0,2,0,2,17,12,0,no,9,3,6,1,0,2,3,2
4th (43),4:01,9,-1,1,5,20,0,3,6,3,1,1,12,10,7,no,10,4,0,0,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),3:37,16,0,1,10,8,18,3,0,3,0,3,20,0,8,no,12,1,5,0,4,3,2,0
2nd (55),2:54,3,-3,4,7,36,0,0,8,3,0,2,12,12,3,no,13,7,0,1,2,1,4,0
3rd (54),3:26,0,-3,4,3,6,31,6,7,3,1,3,8,9,1,no,9,2,6,1,1,2,0,3
4th (50),3:20,10,-1,11,3,8,0,10,9,1,0,0,1,20,7,no,8,2,0,1,3,4,6,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),4:19,18,0,11,7,6,0,5,8,2,3,0,6,21,9,no,11,1,0,1,4,1,5,1
2nd (54),4:31,6,-3,7,7,23,10,4,0,3,0,1,6,18,4,no,13,4,3,0,2,2,4,0
3rd (51),4:49,3,-4,4,10,5,10,3,20,3,0,0,28,8,3,no,12,1,3,3,2,4,2,0
4th (50),5:59,8,-4,0,2,18,26,0,0,1,2,6,11,4,7,no,14,4,5,1,3,2,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),3:38,14,-1,13,10,13,0,8,0,3,1,1,10,20,9,no,12,2,0,0,4,2,5,1
2nd (57),3:00,6,-3,7,20,6,0,6,15,4,0,2,8,10,5,no,8,1,0,2,3,6,2,0
3rd (53),4:13,15,-1,3,7,14,0,6,9,2,0,0,6,4,7,no,11,3,0,1,3,2,4,3
4th (52),3:01,0,-6,1,2,23,31,1,0,1,1,4,16,6,0,no,14,5,6,1,0,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),2:50,12,-1,6,5,15,0,7,15,3,2,0,21,14,5,no,10,3,0,1,3,3,1,2
2nd (50),3:19,9,-2,0,7,32,0,0,4,3,1,1,10,7,7,no,13,7,0,1,3,0,3,0
3rd (45),3:39,0,-6,8,3,2,25,0,13,3,4,4,8,15,0,no,9,1,5,2,0,4,1,1
4th (45),2:56,13,-1,4,8,8,4,4,5,2,0,3,13,16,9,no,8,1,2,1,4,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),3:01,5,-3,0,5,28,0,0,20,3,0,1,20,8,2,no,10,6,0,2,2,2,2,1
2nd (54),3:08,11,-3,6,20,8,0,8,4,4,1,2,10,13,7,no,8,2,0,1,3,3,4,0
3rd (51),3:14,6,-4,7,3,0,26,0,13,3,3,2,10,13,4,no,9,0,5,2,2,1,2,3
4th (50),4:20,14,-2,6,3,13,2,4,10,3,2,3,11,17,9,no,14,3,2,1,4,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (54),5:13,10,-2,11,7,15,0,0,13,2,0,1,5,32,7,no,11,3,0,2,3,1,4,3
2nd (54),4:06,5,-3,2,5,10,13,6,16,2,1,1,10,5,1,no,10,3,4,2,1,2,0,3
