Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
4,49,6:06,0,-6,4,7,20,0,8,16,3,2,1,12,3,0,no,13,4,0,2,0,6,0,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:40,18,0,2,7,23,0,3,12,3,0,2,4,9,7,no,13,5,0,2,4,1,3,0,#64921960
2,60,6:06,18,0,3,3,20,10,6,0,3,0,1,16,13,6,no,14,4,3,0,3,4,3,1,232
3,52,3:23,0,-6,5,3,0,47,3,0,3,1,6,12,10,2,no,9,0,8,0,1,4,1,1,
4,46,3:07,0,-6,2,5,18,2,0,25,3,1,1,10,10,2,no,10,4,2,2,1,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:40,9,-2,0,7,6,26,0,12,3,0,3,10,10,4,no,13,1,6,2,3,1,2,0,#64921655
2,52,3:39,5,-3,9,20,8,0,6,7,4,1,3,5,6,3,no,8,2,0,1,1,6,2,1,232
3,51,2:19,0,-4,2,10,9,26,0,8,3,0,2,6,13,0,yes,3,2,5,2,0,0,3,3,
4,46,2:27,17,0,2,0,24,0,3,0,0,2,3,10,2,9,no,11,4,0,0,5,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:55,8,-1,2,3,0,48,0,0,2,0,7,6,1,5,no,9,0,8,1,2,1,2,3,#64597334
2,54,4:23,17,-1,2,5,20,0,4,7,3,0,0,6,9,8,no,10,4,0,1,4,1,3,2,232
3,46,2:56,0,-5,17,10,11,0,13,0,3,1,3,5,11,3,no,12,2,0,0,1,7,3,1,
4,37,2:58,2,-2,1,20,16,0,0,0,4,1,0,5,1,5,no,8,3,0,0,3,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:05,13,0,4,7,27,0,2,8,2,0,1,14,15,9,no,11,5,0,1,4,3,3,0,#62441704
2,60,5:02,0,-5,2,2,4,38,4,15,1,0,3,13,6,0,no,12,1,7,3,0,4,2,0,232
3,41,4:05,9,-2,2,7,21,0,4,0,3,0,2,5,8,9,no,13,5,0,0,4,2,4,0,
4,38,7:30,8,-3,6,10,9,2,6,0,3,1,1,16,19,8,yes,7,2,2,0,3,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:11,5,-4,3,10,28,0,4,14,3,0,2,8,8,3,yes,3,6,0,2,1,4,2,0,#61875086
2,54,2:25,5,-3,0,10,5,37,0,0,3,1,3,8,7,2,yes,2,1,5,1,2,1,3,1,232
3,51,4:48,17,-1,5,7,21,2,0,0,3,1,1,4,8,6,no,13,4,2,0,3,3,2,0,
4,49,4:09,8,-3,4,5,3,25,0,7,2,0,6,8,5,5,no,12,1,7,1,2,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:04,0,-3,0,3,4,48,0,9,3,2,6,13,6,1,no,9,1,8,1,1,2,1,1,#46344657
2,55,5:19,14,0,4,7,27,1,2,0,3,1,3,6,11,7,no,13,6,1,0,3,2,2,0,232
3,53,6:38,17,0,9,10,5,0,7,5,3,1,0,12,8,7,no,12,1,0,1,4,3,4,1,
4,36,5:10,0,-6,6,15,16,0,5,0,3,0,2,6,12,6,yes,1,4,0,0,2,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,5:43,17,0,5,3,17,4,5,9,3,0,2,6,4,8,no,9,3,1,1,4,5,2,1,#45400954
2,56,7:13,14,0,1,3,5,31,2,0,2,2,4,7,2,6,no,14,1,6,1,3,2,2,1,232
3,51,5:15,0,-6,8,20,6,0,7,16,4,0,0,2,13,0,no,8,1,0,2,0,2,7,2,
4,50,5:14,0,-3,2,7,24,10,3,7,3,0,2,4,0,3,no,13,5,3,1,2,1,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,6:54,17,0,2,15,11,10,4,0,3,0,2,11,14,6,yes,1,3,3,0,3,2,4,0,#42198157
2,56,5:32,16,-1,7,3,3,1,5,22,3,1,1,7,12,7,no,9,1,0,3,3,5,3,1,232
3,55,7:16,0,-5,4,3,0,36,4,13,1,0,6,12,5,2,yes,6,0,8,2,1,4,1,1,
4,51,4:57,1,-4,5,10,39,0,0,0,3,1,1,14,13,1,no,12,7,0,0,1,0,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,2:50,17,0,8,7,8,0,3,27,3,1,0,2,20,6,no,13,2,0,3,3,2,3,1,#65093909
2,70,3:20,16,-1,4,3,47,1,0,0,2,0,3,10,18,4,no,14,9,1,0,2,1,4,1,231
3,53,2:39,1,-4,4,10,0,26,9,7,3,1,3,26,2,1,no,12,0,6,1,1,6,0,0,
4,51,2:34,0,-5,0,15,2,26,2,11,3,0,2,12,10,0,yes,1,1,5,2,0,1,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,6:37,16,0,6,2,22,0,4,7,1,2,0,12,15,8,no,14,5,0,1,4,2,4,0,#57454891
2,56,3:16,4,-3,5,15,24,0,11,0,3,0,1,12,13,1,yes,1,5,0,0,1,4,4,1,231
3,50,3:52,5,-4,5,2,7,25,4,6,1,0,3,9,10,3,no,12,1,6,1,1,5,1,2,
4,42,5:05,4,-2,0,10,2,18,0,10,3,0,2,13,8,3,yes,3,1,4,3,2,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:08,17,0,3,7,38,0,3,0,2,0,3,9,9,6,no,11,8,0,0,2,3,3,0,#65139804
2,61,3:54,0,-6,6,3,0,55,3,0,3,1,4,14,10,0,no,14,0,10,0,0,3,2,2,230
3,48,3:30,0,-4,8,10,11,0,0,23,3,1,0,11,11,4,no,12,2,0,3,2,2,3,2,
4,46,5:46,17,0,5,3,4,4,8,5,3,1,2,12,16,8,no,9,1,0,2,4,3,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,6:08,0,-5,2,20,14,25,0,0,4,0,3,9,14,0,no,8,2,6,0,0,2,4,0,#49660126
2,48,3:38,9,-1,7,10,12,0,7,4,3,4,1,11,6,3,yes,6,2,0,1,2,4,1,1,230
3,48,5:48,11,-2,3,3,20,0,4,9,2,2,1,15,7,4,yes,7,5,0,1,2,4,2,1,
4,46,4:54,11,-1,8,10,12,1,5,0,3,1,2,4,12,9,yes,2,3,0,0,4,2,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:48,8,-4,4,10,18,0,7,14,3,0,4,7,12,5,yes,6,4,0,2,2,4,3,0,#46381063
2,51,4:17,11,-2,5,3,23,1,0,10,2,0,1,8,15,8,no,9,4,1,2,4,2,3,2,230
3,51,5:26,1,-4,3,5,0,31,3,12,3,1,4,16,9,1,no,10,0,7,1,1,3,1,1,
4,44,3:33,15,-1,2,10,15,0,3,0,3,1,0,11,6,10,yes,4,3,0,0,4,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:48,0,-3,1,3,11,31,0,13,2,0,5,14,12,5,no,14,2,7,2,2,1,3,1,#42735202
2,50,3:54,14,0,4,7,0,25,0,0,3,0,2,5,10,9,no,13,0,5,1,4,3,2,0,230
3,44,4:53,0,-3,4,5,18,0,3,17,3,2,3,10,12,5,no,10,4,0,1,2,2,3,1,
4,41,7:07,9,-1,6,3,17,0,7,0,2,4,1,12,7,6,no,9,3,0,0,3,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:40,12,-1,2,20,14,0,5,9,4,0,0,10,14,6,no,8,3,0,1,3,2,5,0,#64710366
2,57,5:33,12,-1,0,0,0,38,0,8,0,1,3,14,2,6,no,13,0,7,2,3,1,4,0,228
3,44,4:01,10,-2,3,3,16,0,4,10,2,1,3,11,5,7,no,9,3,0,2,3,4,4,2,
4,38,3:45,0,-6,10,10,13,2,9,0,3,1,2,5,19,2,yes,3,3,2,0,1,4,1,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,4:42,3,-5,2,0,4,62,4,6,0,0,9,4,6,2,yes,6,1,11,1,1,1,1,2,#42275051
2,56,5:36,18,0,7,7,15,0,2,7,2,1,2,12,12,11,no,11,3,0,1,5,3,3,0,228
3,53,5:48,9,-3,3,5,13,0,5,21,3,0,1,6,10,3,no,10,2,0,2,2,3,5,1,
4,45,7:38,6,-4,2,10,24,4,3,0,3,0,2,12,6,4,yes,2,5,1,0,2,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:37,0,-6,3,3,27,38,0,0,2,0,4,10,18,0,no,14,5,8,0,0,2,2,1,#65154207
2,58,3:03,9,-3,8,20,16,0,8,0,4,0,3,14,16,4,no,8,5,0,0,2,3,4,0,227
3,46,3:00,12,-2,1,7,16,0,2,10,3,3,0,18,4,7,no,13,3,0,1,4,2,2,0,
4,40,5:03,15,-1,1,3,0,10,0,12,3,0,2,10,14,10,no,9,0,2,2,5,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,78,2:15,18,0,5,7,8,0,3,37,3,1,0,6,14,5,no,13,2,0,4,3,2,3,0,#59541835
2,57,3:02,0,-5,2,10,0,43,2,5,3,0,6,16,8,4,no,12,0,9,1,2,1,1,1,227
2,57,2:43,17,0,2,10,24,1,3,0,3,0,0,11,15,5,yes,2,4,0,0,3,3,3,2,
4,43,5:43,0,-6,4,3,31,1,4,6,3,0,2,13,9,0,no,14,8,1,1,0,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:37,12,-1,2,7,33,0,0,3,3,0,2,4,11,6,no,13,6,0,1,3,1,3,1,#56617485
2,55,2:59,12,-1,5,5,11,0,4,19,3,0,1,12,7,6,no,10,2,0,2,3,4,2,2,227
3,41,3:39,10,-2,4,7,3,13,0,6,2,0,2,8,14,8,no,11,1,4,1,2,3,4,1,
4,41,4:24,0,-6,1,3,5,38,0,0,2,1,5,10,2,3,yes,7,1,7,1,1,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:50,12,-1,7,7,24,0,0,6,2,1,2,7,14,7,no,11,5,0,1,3,2,4,0,#51364898
2,46,5:47,8,-2,2,7,8,21,2,0,3,1,4,9,10,5,no,13,2,6,0,2,2,2,0,227
3,45,5:32,10,-2,1,5,6,25,0,0,2,1,3,15,5,8,no,12,2,5,1,3,1,1,2,
4,37,3:07,1,-4,6,5,11,1,3,14,3,0,1,9,11,4,no,10,2,1,2,2,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,3:27,16,0,5,3,15,16,6,8,3,1,4,14,14,6,no,9,3,3,1,3,2,3,1,#64124982
2,52,5:11,16,0,6,7,9,9,5,0,2,2,3,10,11,8,no,11,2,3,0,3,1,5,0,227
3,48,4:02,0,-4,2,5,22,0,0,23,3,0,1,15,12,4,no,10,4,0,3,2,3,1,2,
4,47,6:10,0,-4,4,3,2,38,4,0,3,0,5,10,12,1,no,14,1,8,0,1,5,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:57,13,-1,6,5,20,0,2,16,2,0,0,8,10,4,no,10,4,0,2,3,4,2,1,#65278287
2,57,3:51,10,-2,1,10,22,9,0,7,3,0,1,23,6,4,no,12,5,3,1,2,2,2,0,226
3,55,6:03,13,-3,4,7,13,16,0,5,3,0,4,10,17,8,no,13,3,3,2,3,1,2,1,
4,45,4:01,0,-6,5,2,6,33,5,0,1,1,5,6,14,0,no,14,1,8,0,0,1,5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:58,0,-4,10,7,5,26,0,9,3,0,2,2,30,1,no,13,1,6,2,1,1,3,1,#64773876
2,52,5:31,16,0,1,3,24,0,3,5,1,1,2,13,6,7,no,11,5,0,1,3,3,3,1,226
3,49,3:22,0,-4,5,20,20,0,8,0,4,0,1,12,11,1,no,8,4,0,0,1,4,4,1,
4,44,3:56,16,0,0,3,12,13,0,0,3,3,0,28,8,9,no,9,3,2,1,4,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:16,14,0,0,5,20,0,0,25,3,0,2,14,0,6,no,10,5,0,2,3,3,2,0,#63215004
2,46,2:29,0,-4,7,7,12,0,4,20,2,0,3,2,11,4,no,11,3,0,3,1,3,4,2,226
3,45,2:38,0,-4,3,3,17,26,0,0,1,0,4,0,8,1,yes,1,3,7,0,1,0,3,3,
4,40,2:42,14,0,3,7,6,5,0,5,3,0,1,5,2,6,no,13,1,3,1,3,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,3:19,18,0,6,3,26,0,3,15,2,1,0,10,17,4,no,9,5,0,2,3,2,3,2,#58440410
2,58,6:26,18,0,7,5,5,0,3,20,3,1,1,1,9,6,no,10,1,0,2,3,2,4,2,226
3,51,3:52,0,-6,6,15,6,16,7,7,3,0,3,8,8,0,yes,1,1,4,1,0,5,3,1,
4,48,6:39,0,-6,0,10,12,26,0,6,3,0,4,18,3,0,yes,5,3,7,1,0,3,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:37,10,0,2,7,20,16,0,0,3,0,5,9,4,6,no,13,4,4,0,3,2,2,0,#56650945
2,54,2:46,16,0,4,10,4,0,7,13,3,0,2,11,10,8,yes,4,2,0,2,3,4,4,0,226
3,52,2:59,0,-3,1,13,24,0,0,17,3,0,1,10,14,3,no,8,5,0,2,2,0,3,3,
4,45,3:31,0,-3,5,3,12,18,4,6,3,0,5,4,6,3,no,14,2,6,1,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:09,17,0,2,0,21,16,0,6,0,0,5,8,14,8,yes,5,4,3,2,4,2,3,0,#45774763
2,47,3:02,11,-2,5,0,2,25,6,0,1,0,4,8,8,7,no,10,1,6,0,3,2,2,3,226
3,43,5:09,3,-5,5,3,28,0,9,0,2,2,5,6,1,5,no,9,7,0,0,2,5,2,0,
4,38,5:01,3,-3,1,3,12,0,0,22,1,0,0,16,15,6,no,8,2,0,3,3,2,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:24,12,-1,14,7,10,0,12,8,3,0,0,2,9,6,no,13,2,0,1,3,6,3,0,#64119251
2,60,2:44,12,-1,0,3,8,34,4,0,3,3,4,16,3,3,no,9,1,6,0,2,1,1,2,226
3,48,4:56,0,-6,2,5,7,25,0,15,3,0,2,9,12,0,no,10,1,5,3,0,1,3,2,
4,40,2:26,10,-2,2,13,17,0,0,0,3,1,3,3,6,7,no,8,5,0,0,3,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:57,13,-1,5,7,26,0,0,12,2,1,2,8,14,4,no,11,5,0,2,2,2,4,0,#55265217
2,54,3:10,8,-1,6,7,25,5,4,0,3,0,3,6,18,5,no,13,5,3,0,2,1,4,0,226
3,50,4:35,10,-2,2,3,5,28,4,0,2,0,6,10,5,8,no,14,2,7,0,3,4,1,1,
4,49,3:27,0,-5,3,20,2,17,4,8,4,0,3,22,9,3,no,8,1,5,1,1,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,3:26,3,-5,2,13,14,10,0,16,3,0,1,4,12,2,no,8,2,3,2,1,1,4,2,#64542061
2,50,5:57,14,0,5,10,18,0,3,0,3,2,3,8,6,9,yes,3,4,0,0,4,3,2,0,225
3,47,7:24,11,-2,10,7,3,5,5,8,3,0,2,4,12,7,no,13,1,3,1,3,5,2,0,
4,43,3:25,3,-2,0,5,26,4,0,7,2,2,2,14,0,3,no,12,6,2,1,2,0,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:32,18,0,2,7,3,0,4,26,2,1,0,12,5,7,no,11,1,0,3,4,1,4,2,#62886859
2,52,4:36,4,-4,1,13,31,0,0,7,3,0,3,3,6,3,no,8,7,0,1,2,1,3,1,225
3,49,4:01,0,-5,7,3,15,25,4,0,3,0,2,4,10,0,no,9,3,5,0,0,5,4,1,
4,47,3:06,13,-2,6,10,4,9,7,0,3,1,4,4,2,8,yes,6,1,3,0,3,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:21,5,-5,3,3,3,45,3,5,3,1,4,20,12,3,no,9,1,6,2,1,2,2,2,#57385526
2,56,2:56,4,-3,5,10,30,0,3,7,3,0,2,16,4,1,no,12,6,0,1,1,3,3,1,225
3,55,5:41,11,-2,1,7,8,18,3,9,3,0,3,7,8,6,no,13,1,5,1,3,2,3,0,
4,46,4:14,15,-1,7,3,11,2,0,9,3,1,0,4,23,8,no,14,3,2,1,4,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:47,10,-2,6,5,28,0,4,8,2,0,3,6,10,5,no,10,6,0,1,3,4,2,0,#57085849
2,56,3:47,0,-6,5,3,8,36,10,0,3,0,3,6,10,0,no,9,1,7,0,0,2,4,3,225
3,45,3:45,9,-1,2,20,8,0,0,7,4,2,1,9,4,3,no,8,2,0,1,2,3,4,0,
4,41,4:05,13,-1,4,3,19,0,3,0,2,4,4,8,5,8,no,14,5,0,0,4,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:36,0,-5,3,5,4,55,0,0,2,0,7,10,6,0,no,12,1,10,0,0,1,2,2,#49208532
2,50,3:10,8,-1,3,5,18,0,5,12,3,0,2,11,5,7,no,10,4,0,1,3,5,2,0,225
3,49,3:38,9,-1,1,10,22,0,0,8,3,0,3,4,10,7,yes,4,6,0,1,3,0,5,0,
4,30,3:02,4,0,6,3,0,4,3,10,1,1,0,5,9,7,no,9,0,1,2,4,4,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,7:40,5,-4,3,2,6,43,0,8,1,1,5,7,12,3,no,14,2,9,1,1,1,2,1,#42222817
2,55,3:56,17,-1,3,10,17,0,0,9,3,0,2,14,15,11,yes,3,4,0,1,5,2,3,0,225
3,48,5:33,3,-4,6,10,17,0,8,8,3,1,0,12,13,2,yes,4,3,0,1,0,3,5,2,
4,40,5:33,10,-2,3,3,12,10,4,0,3,2,1,15,8,7,no,9,2,2,0,4,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:24,0,-4,3,3,0,55,0,9,3,0,5,10,12,2,no,9,0,8,2,1,2,2,2,#65269218
2,54,3:04,17,0,8,7,5,0,8,9,2,0,3,6,10,12,no,11,1,0,1,5,6,2,1,224
3,45,6:06,8,-3,2,5,29,2,2,0,2,1,3,16,4,7,no,12,6,2,0,3,1,3,0,
4,41,3:13,6,-2,2,20,15,0,0,0,4,0,0,6,12,5,no,8,3,0,0,3,1,6,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,5:32,11,-1,7,7,12,0,0,17,2,3,0,10,17,7,no,11,2,0,2,2,0,5,2,#64986230
2,51,4:50,18,0,1,5,18,0,4,5,2,0,1,6,6,10,no,10,4,0,1,5,2,4,0,224
3,47,3:50,0,-5,6,3,6,25,5,7,3,2,3,10,8,1,no,9,1,3,2,1,5,2,2,
4,44,2:53,5,-4,5,20,14,0,4,0,4,0,1,13,8,9,no,8,3,0,0,4,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:27,17,0,6,7,16,0,4,11,2,0,0,7,8,8,no,11,3,0,1,3,4,4,1,#59210538
2,56,2:53,18,0,1,20,13,0,4,0,4,1,1,6,4,7,no,8,3,0,0,4,1,4,1,224
3,50,4:02,0,-6,9,10,12,0,9,16,3,0,0,6,10,0,yes,7,3,0,2,0,4,5,2,
4,41,4:42,0,-5,5,3,8,18,3,9,3,2,4,6,3,1,no,9,2,4,1,1,4,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,5:08,9,-1,3,20,8,10,9,0,4,0,3,8,0,3,no,8,2,3,0,2,5,2,0,#42540966
2,55,4:07,9,-1,1,10,0,36,0,0,3,0,5,6,10,5,yes,7,0,8,0,3,0,3,2,224
3,48,3:59,10,0,4,5,16,0,0,13,2,0,2,2,14,12,no,10,4,0,2,5,1,3,1,
4,39,4:29,0,-6,4,3,17,0,5,16,2,1,0,8,0,0,no,9,4,0,3,0,4,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:51,18,0,0,10,11,0,0,14,3,0,1,4,2,9,yes,3,2,0,2,5,3,3,0,#61476093
2,51,4:23,3,-3,10,5,13,16,7,0,2,0,4,2,16,2,no,12,2,4,0,1,2,5,2,223
3,50,5:37,6,-4,3,10,18,17,0,0,3,0,3,8,6,3,yes,7,3,5,0,2,1,4,1,
4,38,4:18,5,-3,1,10,7,0,4,14,3,2,2,10,0,5,yes,4,3,0,2,1,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:16,11,-1,4,10,10,26,0,0,3,0,3,6,7,4,no,12,2,6,0,2,0,4,1,#59832875
2,59,4:16,18,0,4,3,13,0,3,18,3,0,1,9,7,7,no,14,3,0,3,4,3,3,2,223
3,47,4:25,3,-5,6,10,23,0,4,6,3,0,3,4,13,2,yes,6,5,0,1,1,4,4,0,
4,44,4:12,0,-4,5,3,0,31,3,6,3,4,3,10,2,1,no,9,0,6,1,1,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:42,16,-1,1,8,26,0,3,12,2,0,3,14,6,5,no,8,6,0,2,2,3,3,0,#58714504
2,62,2:35,0,-3,4,10,16,26,0,9,3,0,3,10,10,3,no,12,3,6,1,1,0,2,2,223
3,58,4:07,5,-3,2,10,6,25,0,13,3,1,3,12,15,1,yes,6,1,4,3,1,1,3,1,
4,48,3:09,10,-2,7,10,8,10,5,0,3,0,1,11,16,6,yes,2,2,2,0,2,6,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,5:27,18,0,3,10,18,0,3,12,3,0,2,16,12,9,yes,3,4,0,2,5,2,2,0,#42634465
2,57,5:53,6,-4,1,3,5,43,3,0,2,0,5,10,6,4,no,14,1,9,0,2,2,3,1,223
3,54,5:56,9,-3,8,7,18,0,0,15,2,1,1,4,17,8,no,11,4,0,2,3,2,3,1,
4,45,4:45,3,-5,4,20,8,0,9,6,4,0,2,7,2,2,no,8,2,0,1,1,5,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,9:41,8,-4,0,3,7,55,0,0,2,0,4,20,6,5,no,14,1,9,1,2,3,1,1,#42224003
2,48,6:45,13,-1,2,5,18,1,0,10,3,0,0,11,18,10,no,10,3,1,1,5,0,3,2,223
3,47,5:08,1,-4,5,3,17,0,10,15,2,3,1,10,6,1,no,9,4,0,2,1,3,3,2,
4,42,3:04,13,-2,4,3,9,0,0,15,2,0,2,4,15,11,yes,4,2,0,2,4,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,6:50,12,-1,11,7,12,1,4,14,2,1,1,16,27,8,no,11,2,1,2,3,2,4,1,#65606331
2,56,3:45,5,-4,1,3,14,26,3,8,3,0,2,18,8,4,no,14,3,6,1,2,3,2,1,222
3,53,3:43,13,-1,2,2,24,0,0,13,1,0,1,13,16,9,no,12,5,0,2,4,2,3,1,
4,44,3:53,1,-3,1,7,8,25,5,0,3,1,3,8,4,1,no,13,2,6,0,1,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:38,10,-1,1,3,11,18,0,13,3,1,3,16,12,4,no,9,2,4,2,3,1,3,1,#63570879
2,50,4:07,0,-5,7,10,28,0,4,6,3,2,2,4,14,0,yes,3,6,0,1,0,2,4,0,222
3,50,3:37,8,-2,4,15,0,13,0,12,3,0,3,8,20,7,yes,1,0,4,2,3,2,2,2,
4,48,3:04,13,-1,2,10,13,5,6,0,3,0,5,18,0,8,no,12,3,3,0,3,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:51,18,0,7,5,11,1,3,18,3,1,2,4,11,7,no,10,2,1,1,4,3,2,1,#62439777
2,56,2:35,18,0,2,10,4,0,8,14,3,0,0,8,2,8,yes,4,1,0,2,3,3,5,1,222
3,45,4:15,0,-6,2,7,17,16,0,9,3,0,3,7,2,0,no,13,3,5,1,0,3,3,0,
4,42,4:45,0,-6,3,0,25,16,0,4,0,0,3,6,10,0,yes,5,6,5,1,0,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,2:14,18,0,5,7,18,0,3,0,3,2,2,10,6,7,no,13,4,0,0,4,2,3,0,#61599294
2,48,3:55,9,-3,2,10,22,1,3,4,3,1,1,4,6,4,yes,3,4,1,1,2,2,3,1,222
3,40,6:25,9,-3,1,3,23,0,2,5,1,2,1,12,8,4,no,8,6,0,1,2,2,3,1,
4,35,4:43,0,-6,5,3,0,13,5,15,3,1,3,4,10,3,no,9,0,3,2,1,3,5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:06,12,-1,9,5,23,0,6,6,3,0,1,1,22,6,no,10,4,0,0,3,2,3,3,#57052705
2,55,3:15,18,0,5,7,14,0,4,7,2,2,1,8,8,8,no,11,3,0,1,3,4,3,0,222
3,40,4:17,0,-6,2,15,13,1,3,12,3,2,2,24,7,5,yes,1,4,1,2,2,2,2,0,
4,36,7:10,5,-4,2,3,13,13,4,0,2,0,4,6,2,7,no,14,3,5,0,3,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,9:40,18,0,2,5,15,0,2,15,3,0,0,7,6,8,no,10,3,0,1,4,3,2,2,#42743663
2,52,6:41,0,-6,6,10,13,10,7,12,3,0,4,18,10,3,no,12,4,2,3,1,4,1,0,222
3,51,5:17,15,-1,2,3,10,10,4,8,3,0,1,12,16,5,no,14,2,4,1,3,1,5,2,
4,47,7:23,3,-5,6,7,14,10,3,9,3,0,0,4,9,4,no,13,2,3,1,2,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,5:06,11,-1,7,10,18,0,8,0,3,0,1,15,12,7,yes,4,4,0,0,2,5,4,0,#42626695
2,49,6:03,0,-5,1,3,8,16,0,26,2,1,2,8,10,0,no,14,1,5,4,0,3,3,1,222
3,49,8:13,13,-1,0,8,11,18,0,0,2,1,3,14,8,6,no,8,2,5,0,3,1,3,1,
4,46,4:46,10,-3,3,10,8,13,0,5,3,0,3,12,19,8,yes,3,2,4,1,3,0,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,7:29,18,0,2,3,19,0,0,12,2,2,0,24,1,4,yes,5,3,0,2,3,2,4,0,#42236108
2,52,7:19,0,-6,3,5,10,13,0,27,3,0,3,7,16,0,no,10,2,4,3,0,2,2,2,222
3,45,7:26,14,0,3,10,18,0,0,0,3,1,2,4,12,8,yes,4,4,0,0,3,2,4,1,
4,39,5:06,0,-4,2,10,13,18,0,0,3,0,3,6,12,3,yes,2,4,4,0,2,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,9:47,16,-1,1,10,7,10,0,7,3,1,0,16,6,7,yes,2,1,2,1,3,3,3,1,#42223015
2,49,8:06,9,0,0,7,20,13,0,0,3,0,2,8,9,4,no,13,5,3,1,2,0,3,1,222
3,44,5:48,1,-2,11,10,9,1,8,6,3,0,1,3,13,4,yes,3,2,1,1,2,5,2,2,
4,39,5:15,0,-5,7,10,15,9,3,0,3,2,3,12,11,3,no,12,3,3,0,1,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:31,7,-3,2,20,18,0,8,4,4,1,2,14,4,3,no,8,3,0,1,2,4,2,1,#65045329
